winner,A,B,A_synergy,B_synergy
0,"['haze', 'wraith', 'ivy', 'infernus', 'bebop', 'grey talon']","['pocket', 'lady geist', 'mcginnis', 'warden', 'vindicta', 'dynamo']",7.586704989056425,7.492864865796999
1,"['vindicta', 'mcginnis', 'dynamo', 'pocket', 'haze', 'abrams']","['infernus', 'seven', 'wraith', 'bebop', 'paradox', 'lady geist']",7.505881888921979,7.529531852767775
1,"['bebop', 'haze', 'lash', 'yamato', 'seven', 'kelvin']","['lady geist', 'dynamo', 'vindicta', 'viscous', 'abrams', 'infernus']",7.488917811297518,7.441136867033623
0,"['seven', 'haze', 'mcginnis', 'abrams', 'infernus', 'paradox']","['warden', 'grey talon', 'vindicta', 'wraith', 'dynamo', 'yamato']",7.52348083589365,7.550754044179943
1,"['paradox', 'bebop', 'grey talon', 'mcginnis', 'wraith', 'ivy']","['vindicta', 'haze', 'abrams', 'pocket', 'yamato', 'seven']",7.537888840837438,7.4928199779038165
1,"['shiv', 'abrams', 'haze', 'lady geist', 'ivy', 'pocket']","['infernus', 'grey talon', 'wraith', 'dynamo', 'seven', 'vindicta']",7.497432553058492,7.57265700800555
1,"['paradox', 'warden', 'pocket', 'vindicta', 'haze', 'infernus']","['dynamo', 'kelvin', 'wraith', 'lady geist', 'seven', 'abrams']",7.583421124180156,7.370542003804864
0,"['mcginnis', 'bebop', 'grey talon', 'lash', 'lady geist', 'vindicta']","['haze', 'abrams', 'warden', 'seven', 'shiv', 'wraith']",7.476947572380409,7.413214614809619
1,"['seven', 'wraith', 'vindicta', 'lady geist', 'dynamo', 'infernus']","['mcginnis', 'bebop', 'haze', 'pocket', 'kelvin', 'viscous']",7.5364648639307905,7.3844841463489
1,"['seven', 'mo & krill', 'pocket', 'warden', 'bebop', 'vindicta']","['mcginnis', 'shiv', 'infernus', 'abrams', 'lash', 'wraith']",7.493958196331533,7.469815517029579
0,"['yamato', 'lash', 'grey talon', 'seven', 'vindicta', 'haze']","['abrams', 'mcginnis', 'kelvin', 'wraith', 'paradox', 'shiv']",7.564739449143831,7.423495582983288
1,"['bebop', 'pocket', 'vindicta', 'seven', 'haze', 'yamato']","['shiv', 'ivy', 'infernus', 'abrams', 'wraith', 'mo & krill']",7.521924223151585,7.531365078556426
0,"['seven', 'abrams', 'lash', 'grey talon', 'wraith', 'bebop']","['ivy', 'mo & krill', 'haze', 'vindicta', 'mcginnis', 'dynamo']",7.478350592907111,7.561836878911347
0,"['lash', 'abrams', 'bebop', 'mcginnis', 'dynamo', 'grey talon']","['pocket', 'vindicta', 'ivy', 'kelvin', 'haze', 'wraith']",7.466754612936833,7.4982052562733585
0,"['seven', 'abrams', 'lash', 'infernus', 'mo & krill', 'pocket']","['viscous', 'wraith', 'grey talon', 'lady geist', 'vindicta', 'mcginnis']",7.579641774563501,7.417253130225745
1,"['paradox', 'wraith', 'ivy', 'shiv', 'kelvin', 'mcginnis']","['vindicta', 'haze', 'seven', 'lady geist', 'grey talon', 'infernus']",7.493335385538285,7.599749539789032
0,"['mcginnis', 'seven', 'infernus', 'warden', 'dynamo', 'haze']","['viscous', 'pocket', 'mo & krill', 'vindicta', 'grey talon', 'kelvin']",7.522695470646672,7.525770605842216
1,"['mcginnis', 'infernus', 'wraith', 'vindicta', 'shiv', 'pocket']","['ivy', 'haze', 'grey talon', 'mo & krill', 'seven', 'abrams']",7.560420202473636,7.570695310208223
0,"['mcginnis', 'abrams', 'haze', 'kelvin', 'lash', 'pocket']","['shiv', 'bebop', 'lady geist', 'viscous', 'dynamo', 'wraith']",7.417855021976547,7.456992012165293
0,"['lady geist', 'bebop', 'seven', 'grey talon', 'vindicta', 'warden']","['abrams', 'infernus', 'haze', 'yamato', 'mo & krill', 'shiv']",7.507069100833633,7.571512431424182
0,"['bebop', 'infernus', 'abrams', 'yamato', 'haze', 'mcginnis']","['wraith', 'pocket', 'seven', 'shiv', 'lash', 'vindicta']",7.506175014148833,7.491908687247562
1,"['wraith', 'bebop', 'infernus', 'haze', 'warden', 'grey talon']","['seven', 'viscous', 'dynamo', 'mcginnis', 'vindicta', 'yamato']",7.560744333821781,7.436830235661543
0,"['haze', 'seven', 'bebop', 'mo & krill', 'vindicta', 'infernus']","['warden', 'abrams', 'yamato', 'grey talon', 'wraith', 'pocket']",7.5949406576461795,7.434747371459094
1,"['kelvin', 'yamato', 'infernus', 'wraith', 'bebop', 'dynamo']","['vindicta', 'seven', 'lady geist', 'mo & krill', 'haze', 'grey talon']",7.505926293453019,7.579562463537796
1,"['dynamo', 'vindicta', 'yamato', 'bebop', 'mo & krill', 'lady geist']","['infernus', 'paradox', 'abrams', 'shiv', 'haze', 'seven']",7.4789388077678955,7.571358352092184
1,"['lash', 'ivy', 'abrams', 'lady geist', 'haze', 'paradox']","['infernus', 'seven', 'bebop', 'vindicta', 'dynamo', 'warden']",7.493331096439541,7.520832692795115
0,"['seven', 'haze', 'lady geist', 'lash', 'abrams', 'dynamo']","['infernus', 'ivy', 'wraith', 'yamato', 'kelvin', 'bebop']",7.48972209494364,7.4560885862801385
1,"['infernus', 'abrams', 'mo & krill', 'lash', 'pocket', 'warden']","['seven', 'haze', 'bebop', 'mcginnis', 'viscous', 'ivy']",7.514070270212125,7.439488891747872
1,"['bebop', 'abrams', 'seven', 'ivy', 'haze', 'grey talon']","['vindicta', 'shiv', 'yamato', 'infernus', 'paradox', 'dynamo']",7.515875225017523,7.584666470172498
1,"['mcginnis', 'bebop', 'vindicta', 'ivy', 'mo & krill', 'haze']","['abrams', 'pocket', 'grey talon', 'seven', 'infernus', 'warden']",7.540348878778359,7.44897680518084
0,"['lady geist', 'infernus', 'ivy', 'bebop', 'pocket', 'yamato']","['lash', 'grey talon', 'wraith', 'mcginnis', 'haze', 'seven']",7.458672922997124,7.484194178449023
1,"['shiv', 'vindicta', 'haze', 'seven', 'lady geist', 'paradox']","['infernus', 'mo & krill', 'grey talon', 'wraith', 'warden', 'pocket']",7.589257890490529,7.577416611820133
0,"['lady geist', 'bebop', 'dynamo', 'kelvin', 'grey talon', 'mo & krill']","['ivy', 'yamato', 'warden', 'seven', 'shiv', 'infernus']",7.52852280184047,7.441182927514033
1,"['ivy', 'abrams', 'pocket', 'kelvin', 'lash', 'paradox']","['vindicta', 'seven', 'warden', 'bebop', 'mcginnis', 'wraith']",7.4315108143761535,7.419116272096379
1,"['grey talon', 'infernus', 'seven', 'haze', 'lady geist', 'pocket']","['paradox', 'lash', 'viscous', 'wraith', 'mcginnis', 'bebop']",7.574417684001652,7.443940116758982
0,"['vindicta', 'lash', 'bebop', 'ivy', 'infernus', 'pocket']","['yamato', 'wraith', 'seven', 'grey talon', 'abrams', 'dynamo']",7.5562365766641495,7.495171331536765
1,"['vindicta', 'mcginnis', 'warden', 'pocket', 'haze', 'lash']","['seven', 'infernus', 'bebop', 'lady geist', 'kelvin', 'wraith']",7.488511282385138,7.438736176684762
1,"['dynamo', 'vindicta', 'infernus', 'paradox', 'wraith', 'seven']","['mcginnis', 'bebop', 'pocket', 'warden', 'yamato', 'haze']",7.564329460865748,7.458080352905802
1,"['mo & krill', 'infernus', 'wraith', 'viscous', 'warden', 'dynamo']","['shiv', 'abrams', 'seven', 'mcginnis', 'bebop', 'lady geist']",7.452721174717763,7.426837799323282
0,"['mcginnis', 'shiv', 'haze', 'paradox', 'wraith', 'seven']","['dynamo', 'mo & krill', 'bebop', 'lady geist', 'vindicta', 'viscous']",7.566543774529558,7.450579230042475
1,"['mcginnis', 'wraith', 'paradox', 'shiv', 'warden', 'abrams']","['yamato', 'haze', 'bebop', 'lash', 'seven', 'infernus']",7.419229114497838,7.575485418172631
0,"['mo & krill', 'haze', 'lady geist', 'vindicta', 'seven', 'abrams']","['lash', 'wraith', 'bebop', 'grey talon', 'infernus', 'mcginnis']",7.522048981109422,7.517516071755412
1,"['lash', 'yamato', 'grey talon', 'bebop', 'warden', 'lady geist']","['wraith', 'mcginnis', 'paradox', 'haze', 'shiv', 'vindicta']",7.463124467847231,7.58113348288472
1,"['kelvin', 'warden', 'lady geist', 'lash', 'viscous', 'dynamo']","['seven', 'paradox', 'pocket', 'infernus', 'yamato', 'ivy']",7.370133043011358,7.538610871748108
0,"['infernus', 'warden', 'kelvin', 'paradox', 'seven', 'pocket']","['viscous', 'lash', 'wraith', 'vindicta', 'haze', 'grey talon']",7.454007785389511,7.4945373911122255
1,"['warden', 'vindicta', 'lady geist', 'dynamo', 'mcginnis', 'bebop']","['lash', 'infernus', 'haze', 'shiv', 'paradox', 'pocket']",7.4887709234895645,7.636891816044519
0,"['dynamo', 'paradox', 'mcginnis', 'grey talon', 'haze', 'seven']","['kelvin', 'wraith', 'infernus', 'abrams', 'warden', 'lady geist']",7.536148008286912,7.34333371629604
0,"['seven', 'kelvin', 'mo & krill', 'grey talon', 'haze', 'yamato']","['infernus', 'dynamo', 'abrams', 'wraith', 'bebop', 'pocket']",7.578010403144626,7.505530081949069
1,"['lady geist', 'vindicta', 'haze', 'bebop', 'shiv', 'mcginnis']","['lash', 'grey talon', 'pocket', 'infernus', 'viscous', 'abrams']",7.543059597074958,7.479329269714359
0,"['shiv', 'yamato', 'kelvin', 'pocket', 'seven', 'abrams']","['bebop', 'wraith', 'haze', 'grey talon', 'mcginnis', 'vindicta']",7.409493227938391,7.548805025161886
0,"['lady geist', 'haze', 'yamato', 'paradox', 'ivy', 'abrams']","['seven', 'infernus', 'bebop', 'dynamo', 'wraith', 'vindicta']",7.473509782356686,7.555656067329049
1,"['wraith', 'yamato', 'mcginnis', 'abrams', 'lady geist', 'bebop']","['haze', 'seven', 'lash', 'ivy', 'pocket', 'infernus']",7.393656624003027,7.558690578415355
0,"['yamato', 'paradox', 'grey talon', 'mcginnis', 'vindicta', 'infernus']","['seven', 'kelvin', 'abrams', 'ivy', 'wraith', 'haze']",7.562644796145381,7.408043816072005
0,"['wraith', 'seven', 'shiv', 'warden', 'grey talon', 'bebop']","['haze', 'vindicta', 'infernus', 'yamato', 'pocket', 'lady geist']",7.463216558097435,7.557117438944854
0,"['haze', 'grey talon', 'bebop', 'kelvin', 'mo & krill', 'seven']","['infernus', 'pocket', 'warden', 'mcginnis', 'vindicta', 'lash']",7.578795494319933,7.485310308919761
0,"['abrams', 'grey talon', 'yamato', 'mcginnis', 'bebop', 'lash']","['infernus', 'haze', 'pocket', 'vindicta', 'seven', 'lady geist']",7.458617010545445,7.578745006890816
0,"['haze', 'mcginnis', 'vindicta', 'grey talon', 'lady geist', 'seven']","['dynamo', 'abrams', 'paradox', 'wraith', 'ivy', 'warden']",7.527456130137901,7.465750127396342
0,"['kelvin', 'mcginnis', 'lady geist', 'viscous', 'wraith', 'infernus']","['seven', 'haze', 'bebop', 'vindicta', 'warden', 'grey talon']",7.327601476012689,7.540272069198221
0,"['pocket', 'wraith', 'lash', 'yamato', 'kelvin', 'bebop']","['haze', 'mcginnis', 'abrams', 'vindicta', 'seven', 'infernus']",7.411200696613294,7.51031502122919
1,"['dynamo', 'infernus', 'haze', 'ivy', 'viscous', 'seven']","['bebop', 'wraith', 'lash', 'vindicta', 'mcginnis', 'warden']",7.515445326614002,7.408064284038367
1,"['vindicta', 'grey talon', 'pocket', 'shiv', 'wraith', 'haze']","['viscous', 'bebop', 'mcginnis', 'lash', 'infernus', 'seven']",7.587977245672287,7.453340054721439
0,"['paradox', 'kelvin', 'lady geist', 'abrams', 'mo & krill', 'bebop']","['wraith', 'infernus', 'haze', 'vindicta', 'mcginnis', 'seven']",7.4893784389357885,7.552606577750419
1,"['shiv', 'haze', 'abrams', 'bebop', 'grey talon', 'vindicta']","['wraith', 'lady geist', 'infernus', 'mcginnis', 'kelvin', 'seven']",7.555438375662675,7.397331627941824
0,"['haze', 'seven', 'infernus', 'lash', 'wraith', 'warden']","['vindicta', 'mcginnis', 'grey talon', 'bebop', 'viscous', 'kelvin']",7.4638057522223615,7.402312894511045
1,"['lady geist', 'grey talon', 'lash', 'viscous', 'shiv', 'wraith']","['vindicta', 'ivy', 'infernus', 'seven', 'haze', 'warden']",7.446319102888545,7.4986751508375535
1,"['kelvin', 'yamato', 'grey talon', 'bebop', 'wraith', 'infernus']","['abrams', 'vindicta', 'haze', 'seven', 'mcginnis', 'pocket']",7.52427598528741,7.4845415274977825
0,"['seven', 'viscous', 'vindicta', 'shiv', 'dynamo', 'mo & krill']","['haze', 'wraith', 'warden', 'mcginnis', 'paradox', 'infernus']",7.479032820253186,7.52758885452276
1,"['vindicta', 'pocket', 'viscous', 'mo & krill', 'kelvin', 'warden']","['haze', 'seven', 'abrams', 'grey talon', 'infernus', 'mcginnis']",7.462476030703942,7.5042642969907485
0,"['haze', 'seven', 'ivy', 'mo & krill', 'yamato', 'shiv']","['grey talon', 'vindicta', 'dynamo', 'lash', 'abrams', 'wraith']",7.545375387604063,7.498771906910639
0,"['pocket', 'ivy', 'abrams', 'wraith', 'infernus', 'mo & krill']","['yamato', 'bebop', 'seven', 'vindicta', 'haze', 'grey talon']",7.581313935934095,7.575086190275697
0,"['abrams', 'seven', 'haze', 'ivy', 'viscous', 'pocket']","['bebop', 'grey talon', 'lady geist', 'mcginnis', 'kelvin', 'infernus']",7.456740855197789,7.4584138453188045
1,"['haze', 'infernus', 'grey talon', 'warden', 'dynamo', 'shiv']","['vindicta', 'lady geist', 'abrams', 'paradox', 'seven', 'bebop']",7.58116066739945,7.47323365343299
1,"['infernus', 'warden', 'haze', 'seven', 'ivy', 'mo & krill']","['pocket', 'shiv', 'grey talon', 'viscous', 'kelvin', 'yamato']",7.5050517271022334,7.454667752913065
1,"['shiv', 'ivy', 'yamato', 'infernus', 'vindicta', 'pocket']","['seven', 'wraith', 'haze', 'kelvin', 'grey talon', 'warden']",7.563245805358812,7.457464868971941
0,"['kelvin', 'pocket', 'bebop', 'grey talon', 'warden', 'abrams']","['viscous', 'lady geist', 'mo & krill', 'haze', 'infernus', 'seven']",7.420476407156107,7.543600286411849
0,"['ivy', 'seven', 'pocket', 'paradox', 'haze', 'shiv']","['viscous', 'kelvin', 'vindicta', 'infernus', 'lash', 'grey talon']",7.587402112180628,7.471769030776088
1,"['mcginnis', 'bebop', 'mo & krill', 'paradox', 'lash', 'pocket']","['grey talon', 'seven', 'infernus', 'vindicta', 'abrams', 'haze']",7.570451149067251,7.55702911272005
0,"['paradox', 'vindicta', 'grey talon', 'dynamo', 'haze', 'kelvin']","['infernus', 'wraith', 'bebop', 'pocket', 'abrams', 'seven']",7.563855290226667,7.492176805409925
0,"['shiv', 'seven', 'mcginnis', 'infernus', 'haze', 'grey talon']","['viscous', 'dynamo', 'bebop', 'vindicta', 'mo & krill', 'paradox']",7.5705853681164275,7.517288297515607
0,"['pocket', 'seven', 'haze', 'grey talon', 'ivy', 'dynamo']","['vindicta', 'viscous', 'kelvin', 'infernus', 'wraith', 'lady geist']",7.539066151774545,7.391035911184374
0,"['pocket', 'wraith', 'abrams', 'infernus', 'mcginnis', 'haze']","['yamato', 'warden', 'lash', 'paradox', 'seven', 'vindicta']",7.524094534782422,7.460829504077323
0,"['warden', 'wraith', 'viscous', 'haze', 'pocket', 'bebop']","['yamato', 'vindicta', 'seven', 'infernus', 'abrams', 'kelvin']",7.420603950708055,7.432848497037111
1,"['bebop', 'abrams', 'infernus', 'viscous', 'vindicta', 'wraith']","['lash', 'grey talon', 'lady geist', 'seven', 'paradox', 'haze']",7.477000750023358,7.55295029263674
1,"['abrams', 'vindicta', 'lady geist', 'bebop', 'paradox', 'infernus']","['haze', 'grey talon', 'seven', 'pocket', 'wraith', 'mcginnis']",7.519030173698558,7.510828427541932
0,"['seven', 'yamato', 'haze', 'lady geist', 'infernus', 'bebop']","['wraith', 'vindicta', 'warden', 'paradox', 'grey talon', 'mcginnis']",7.539517240785313,7.504865014268643
1,"['seven', 'mcginnis', 'paradox', 'abrams', 'grey talon', 'yamato']","['vindicta', 'dynamo', 'haze', 'pocket', 'mo & krill', 'wraith']",7.453599886252434,7.5693076701600015
0,"['seven', 'yamato', 'bebop', 'haze', 'mcginnis', 'wraith']","['infernus', 'paradox', 'ivy', 'viscous', 'vindicta', 'grey talon']",7.490888648112213,7.578610527234382
1,"['abrams', 'seven', 'haze', 'lady geist', 'vindicta', 'infernus']","['bebop', 'ivy', 'wraith', 'pocket', 'shiv', 'paradox']",7.531023640953626,7.5661994151083185
1,"['pocket', 'shiv', 'bebop', 'vindicta', 'dynamo', 'kelvin']","['grey talon', 'wraith', 'infernus', 'haze', 'yamato', 'lash']",7.521959383849613,7.586209072166641
1,"['seven', 'paradox', 'vindicta', 'haze', 'mcginnis', 'viscous']","['lady geist', 'abrams', 'wraith', 'bebop', 'dynamo', 'warden']",7.4835232627862025,7.4344211805226
0,"['infernus', 'shiv', 'vindicta', 'seven', 'haze', 'paradox']","['lash', 'wraith', 'grey talon', 'ivy', 'kelvin', 'warden']",7.6227287282730325,7.362811771369858
1,"['paradox', 'pocket', 'infernus', 'wraith', 'seven', 'vindicta']","['haze', 'grey talon', 'viscous', 'shiv', 'bebop', 'lash']",7.563338117187522,7.534869125090196
1,"['warden', 'mcginnis', 'vindicta', 'pocket', 'bebop', 'wraith']","['dynamo', 'lady geist', 'mo & krill', 'infernus', 'kelvin', 'haze']",7.449818214413061,7.564076589966863
0,"['mcginnis', 'shiv', 'seven', 'paradox', 'wraith', 'haze']","['vindicta', 'pocket', 'dynamo', 'lash', 'bebop', 'grey talon']",7.566543774529559,7.537638299808158
0,"['dynamo', 'haze', 'seven', 'shiv', 'paradox', 'vindicta']","['infernus', 'warden', 'bebop', 'wraith', 'abrams', 'mo & krill']",7.590824539483503,7.470922595922426
1,"['grey talon', 'mcginnis', 'mo & krill', 'paradox', 'bebop', 'viscous']","['infernus', 'dynamo', 'wraith', 'vindicta', 'haze', 'seven']",7.550088055018669,7.593057389470906
0,"['infernus', 'grey talon', 'mcginnis', 'haze', 'pocket', 'vindicta']","['yamato', 'bebop', 'wraith', 'seven', 'warden', 'abrams']",7.599960026554168,7.384462993554133
1,"['infernus', 'warden', 'dynamo', 'bebop', 'paradox', 'grey talon']","['vindicta', 'seven', 'mcginnis', 'viscous', 'haze', 'pocket']",7.575003640508525,7.4459066819457504
1,"['bebop', 'haze', 'viscous', 'infernus', 'kelvin', 'vindicta']","['seven', 'wraith', 'mcginnis', 'warden', 'mo & krill', 'abrams']",7.4962647632519985,7.381149984334025
0,"['yamato', 'haze', 'ivy', 'wraith', 'paradox', 'kelvin']","['bebop', 'abrams', 'grey talon', 'infernus', 'mo & krill', 'vindicta']",7.476382938241154,7.603452654443993
1,"['ivy', 'mo & krill', 'dynamo', 'haze', 'vindicta', 'seven']","['pocket', 'wraith', 'bebop', 'yamato', 'infernus', 'kelvin']",7.54843469165042,7.46645238816157
0,"['infernus', 'grey talon', 'vindicta', 'wraith', 'seven', 'kelvin']","['haze', 'viscous', 'lash', 'yamato', 'mo & krill', 'ivy']",7.507166743557805,7.5502795820874935
0,"['haze', 'shiv', 'mcginnis', 'grey talon', 'infernus', 'yamato']","['paradox', 'abrams', 'pocket', 'seven', 'vindicta', 'wraith']",7.596630417963226,7.478819259146973
0,"['seven', 'pocket', 'haze', 'vindicta', 'shiv', 'mcginnis']","['bebop', 'infernus', 'lady geist', 'grey talon', 'paradox', 'dynamo']",7.556243678481614,7.570293669909266
0,"['bebop', 'seven', 'pocket', 'vindicta', 'lash', 'infernus']","['mcginnis', 'warden', 'shiv', 'abrams', 'yamato', 'haze']",7.55113512365602,7.416188864493516
0,"['paradox', 'grey talon', 'kelvin', 'haze', 'wraith', 'yamato']","['seven', 'mo & krill', 'abrams', 'ivy', 'vindicta', 'mcginnis']",7.521572114415268,7.49289605835106
0,"['viscous', 'shiv', 'infernus', 'wraith', 'lash', 'ivy']","['haze', 'mcginnis', 'seven', 'warden', 'grey talon', 'pocket']",7.494912540723269,7.480233774417834
1,"['yamato', 'haze', 'wraith', 'vindicta', 'seven', 'lady geist']","['grey talon', 'pocket', 'viscous', 'lash', 'paradox', 'dynamo']",7.527352853928442,7.462406112887494
0,"['bebop', 'abrams', 'seven', 'wraith', 'yamato', 'vindicta']","['kelvin', 'shiv', 'haze', 'viscous', 'dynamo', 'infernus']",7.477359597022846,7.510915552933808
0,"['pocket', 'seven', 'bebop', 'haze', 'mo & krill', 'ivy']","['wraith', 'vindicta', 'lady geist', 'grey talon', 'abrams', 'infernus']",7.558723922788129,7.519569486809726
1,"['paradox', 'mo & krill', 'vindicta', 'bebop', 'haze', 'shiv']","['viscous', 'wraith', 'dynamo', 'grey talon', 'seven', 'lady geist']",7.6069265971025315,7.430660629526559
1,"['pocket', 'viscous', 'grey talon', 'haze', 'bebop', 'shiv']","['lash', 'vindicta', 'wraith', 'lady geist', 'seven', 'mo & krill']",7.52285752690721,7.450844825357117
1,"['grey talon', 'infernus', 'lady geist', 'paradox', 'vindicta', 'pocket']","['haze', 'shiv', 'bebop', 'warden', 'wraith', 'seven']",7.572031663473068,7.469782185835047
0,"['haze', 'ivy', 'viscous', 'seven', 'shiv', 'infernus']","['abrams', 'mcginnis', 'paradox', 'vindicta', 'wraith', 'dynamo']",7.542641431926456,7.473776520079693
0,"['grey talon', 'seven', 'viscous', 'dynamo', 'warden', 'haze']","['lash', 'infernus', 'kelvin', 'lady geist', 'vindicta', 'paradox']",7.475036697728889,7.502131733066573
0,"['haze', 'grey talon', 'lady geist', 'lash', 'kelvin', 'infernus']","['pocket', 'vindicta', 'warden', 'seven', 'wraith', 'yamato']",7.526495353799225,7.449519290752711
1,"['abrams', 'infernus', 'mo & krill', 'haze', 'viscous', 'wraith']","['seven', 'vindicta', 'mcginnis', 'bebop', 'shiv', 'pocket']",7.540744958986779,7.4921545722060685
