matchid,duration,winner,hero_1_A,hero_2_A,hero_3_A,hero_4_A,hero_5_A,hero_6_A,hero_1_B,hero_2_B,hero_3_B,hero_4_B,hero_5_B,hero_6_B
6426078,46:38,0,lady geist,shiv,viscous,wraith,grey talon,seven,paradox,ivy,infernus,mo & krill,vindicta,yamato
6426080,15:35,1,abrams,infernus,warden,bebop,dynamo,pocket,kelvin,haze,seven,vindicta,paradox,mcginnis
6426083,29:48,0,dynamo,abrams,shiv,seven,mcginnis,lash,paradox,pocket,vindicta,bebop,kelvin,haze
6426084,18:22,1,vindicta,ivy,infernus,bebop,abrams,seven,dynamo,paradox,haze,warden,kelvin,viscous
6426087,31:42,0,haze,ivy,kelvin,yamato,warden,mo & krill,seven,bebop,lady geist,paradox,lash,vindicta
6426088,43:28,1,bebop,yamato,mcginnis,seven,infernus,haze,abrams,shiv,mo & krill,lady geist,grey talon,vindicta
6426089,27:47,1,mo & krill,bebop,seven,grey talon,shiv,wraith,haze,pocket,paradox,mcginnis,abrams,viscous
6426092,37:05,1,bebop,dynamo,seven,lady geist,vindicta,ivy,grey talon,abrams,kelvin,lash,paradox,warden
6426093,30:30,0,warden,paradox,vindicta,bebop,grey talon,seven,dynamo,pocket,kelvin,haze,lady geist,wraith
6426095,34:16,0,viscous,kelvin,mo & krill,bebop,pocket,mcginnis,haze,abrams,infernus,wraith,seven,vindicta
6426097,31:04,0,wraith,pocket,lash,mcginnis,paradox,bebop,grey talon,seven,kelvin,warden,infernus,shiv
6426098,15:10,0,shiv,grey talon,bebop,warden,lady geist,seven,abrams,wraith,haze,ivy,vindicta,infernus
6426099,35:33,0,mcginnis,grey talon,pocket,kelvin,haze,seven,wraith,lash,ivy,bebop,shiv,mo & krill
6426100,25:45,0,lady geist,seven,abrams,mcginnis,warden,haze,bebop,dynamo,grey talon,ivy,paradox,infernus
6426101,16:29,1,paradox,grey talon,viscous,infernus,warden,dynamo,vindicta,bebop,lady geist,wraith,seven,haze
6426106,45:30,1,mo & krill,warden,wraith,lady geist,pocket,infernus,bebop,haze,shiv,abrams,viscous,seven
6426109,38:34,1,pocket,mo & krill,paradox,haze,kelvin,yamato,warden,mcginnis,vindicta,bebop,grey talon,infernus
6426112,38:57,1,bebop,ivy,kelvin,vindicta,lady geist,warden,haze,grey talon,dynamo,infernus,seven,pocket
6426116,36:28,1,bebop,lash,mo & krill,haze,infernus,abrams,kelvin,seven,shiv,wraith,pocket,paradox
6426119,30:40,0,infernus,seven,pocket,warden,abrams,mcginnis,haze,viscous,vindicta,wraith,ivy,shiv
6426120,32:07,0,wraith,ivy,lady geist,paradox,haze,mcginnis,dynamo,grey talon,infernus,seven,kelvin,vindicta
6426121,7:17,0,viscous,mcginnis,haze,infernus,warden,dynamo,abrams,grey talon,bebop,seven,mo & krill,vindicta
6426122,18:32,1,haze,lash,yamato,dynamo,paradox,mo & krill,lady geist,seven,grey talon,infernus,mcginnis,warden
6426123,32:49,1,paradox,kelvin,bebop,infernus,seven,grey talon,warden,haze,mcginnis,wraith,mo & krill,ivy
6426126,22:40,0,kelvin,seven,infernus,grey talon,viscous,dynamo,mo & krill,abrams,haze,mcginnis,bebop,lady geist
6426127,42:11,1,shiv,seven,mcginnis,lash,lady geist,kelvin,haze,abrams,infernus,viscous,pocket,mo & krill
6426128,18:34,1,dynamo,viscous,bebop,lash,haze,wraith,paradox,infernus,abrams,kelvin,warden,seven
6426129,23:29,0,lady geist,kelvin,haze,seven,vindicta,infernus,wraith,dynamo,mcginnis,yamato,mo & krill,abrams
6426130,38:30,0,vindicta,mo & krill,warden,yamato,haze,mcginnis,grey talon,kelvin,infernus,seven,lash,bebop
6426132,32:14,0,seven,bebop,vindicta,haze,wraith,viscous,abrams,dynamo,mcginnis,pocket,mo & krill,warden
6426138,22:21,0,lash,warden,mcginnis,wraith,vindicta,kelvin,mo & krill,shiv,seven,pocket,ivy,dynamo
6426139,34:14,0,ivy,warden,haze,kelvin,vindicta,lash,abrams,wraith,seven,mcginnis,bebop,grey talon
6426140,30:29,0,ivy,infernus,yamato,haze,bebop,viscous,vindicta,lady geist,abrams,kelvin,dynamo,seven
6426141,26:42,0,warden,shiv,paradox,ivy,grey talon,viscous,bebop,haze,infernus,wraith,abrams,seven
6426142,49:31,1,paradox,bebop,haze,seven,grey talon,lash,pocket,shiv,wraith,vindicta,infernus,lady geist
6426146,30:08,1,bebop,pocket,kelvin,yamato,shiv,abrams,mcginnis,seven,ivy,haze,infernus,lady geist
6426147,31:34,1,vindicta,dynamo,shiv,mcginnis,mo & krill,pocket,infernus,abrams,wraith,seven,haze,warden
6426148,16:01,1,lady geist,infernus,vindicta,warden,haze,paradox,abrams,bebop,dynamo,seven,pocket,viscous
6426151,43:35,0,haze,lady geist,warden,viscous,kelvin,wraith,seven,infernus,bebop,abrams,grey talon,pocket
6426153,39:19,1,wraith,mcginnis,grey talon,vindicta,lash,yamato,haze,bebop,seven,abrams,pocket,infernus
6426157,16:21,1,viscous,haze,mcginnis,dynamo,vindicta,paradox,yamato,warden,infernus,seven,wraith,grey talon
6426161,41:22,0,kelvin,seven,grey talon,pocket,infernus,haze,abrams,bebop,vindicta,ivy,yamato,lash
6426165,40:13,0,bebop,yamato,mcginnis,lady geist,abrams,pocket,viscous,warden,infernus,haze,wraith,shiv
6426166,35:25,1,haze,paradox,yamato,viscous,grey talon,dynamo,kelvin,warden,bebop,lash,seven,lady geist
6426173,26:53,0,abrams,dynamo,lash,warden,bebop,wraith,seven,ivy,paradox,pocket,haze,kelvin
6426176,43:20,1,paradox,seven,grey talon,bebop,dynamo,infernus,mcginnis,vindicta,lady geist,haze,mo & krill,ivy
6426177,1:50,0,dynamo,lady geist,lash,haze,bebop,warden,viscous,kelvin,seven,wraith,grey talon,pocket
6426180,47:09,0,abrams,paradox,yamato,haze,seven,mcginnis,vindicta,viscous,bebop,wraith,warden,pocket
6426182,26:26,0,infernus,shiv,paradox,haze,ivy,mcginnis,vindicta,grey talon,warden,seven,wraith,lady geist
6426183,44:43,0,vindicta,mcginnis,seven,ivy,kelvin,wraith,haze,yamato,lash,shiv,abrams,grey talon
6426184,19:49,1,vindicta,mo & krill,abrams,grey talon,lady geist,infernus,viscous,paradox,seven,bebop,mcginnis,haze
6426185,26:35,1,infernus,ivy,haze,paradox,yamato,pocket,lady geist,mcginnis,wraith,mo & krill,seven,warden
6426186,30:40,1,mo & krill,pocket,bebop,seven,wraith,vindicta,infernus,haze,ivy,lash,grey talon,mcginnis
6426187,33:41,0,shiv,infernus,warden,seven,ivy,lady geist,viscous,grey talon,abrams,vindicta,bebop,haze
6426188,12:40,0,grey talon,haze,seven,mo & krill,wraith,infernus,ivy,mcginnis,warden,bebop,yamato,shiv
6426192,24:53,0,abrams,kelvin,warden,bebop,pocket,seven,vindicta,mo & krill,infernus,ivy,yamato,haze
6426194,35:26,1,vindicta,grey talon,bebop,mcginnis,infernus,paradox,kelvin,seven,haze,mo & krill,lady geist,yamato
6426195,52:41,0,pocket,vindicta,warden,abrams,ivy,shiv,haze,paradox,mo & krill,seven,bebop,lady geist
6426196,30:48,1,kelvin,abrams,warden,shiv,dynamo,wraith,bebop,haze,mcginnis,paradox,lady geist,mo & krill
6426203,19:28,1,paradox,bebop,mcginnis,haze,grey talon,infernus,seven,wraith,kelvin,vindicta,abrams,dynamo
6426204,12:18,0,warden,ivy,vindicta,paradox,seven,viscous,wraith,mo & krill,shiv,kelvin,yamato,mcginnis
6426205,21:35,1,vindicta,grey talon,seven,abrams,ivy,yamato,dynamo,haze,wraith,mcginnis,viscous,mo & krill
6426207,38:35,0,bebop,seven,pocket,shiv,ivy,abrams,dynamo,grey talon,haze,paradox,lady geist,lash
6426208,30:23,1,vindicta,lash,haze,dynamo,seven,wraith,paradox,infernus,abrams,warden,mcginnis,ivy
6426209,29:18,1,warden,wraith,ivy,paradox,yamato,mcginnis,abrams,grey talon,mo & krill,infernus,seven,kelvin
6426210,28:16,1,wraith,mo & krill,haze,warden,mcginnis,abrams,bebop,shiv,seven,pocket,infernus,vindicta
6426211,22:08,0,seven,dynamo,haze,mcginnis,pocket,paradox,ivy,abrams,infernus,shiv,mo & krill,vindicta
6426212,38:19,1,dynamo,mo & krill,haze,seven,lash,viscous,mcginnis,bebop,paradox,warden,abrams,infernus
6426213,19:33,0,infernus,haze,vindicta,bebop,grey talon,yamato,lady geist,dynamo,abrams,lash,warden,seven
6426214,23:36,0,shiv,viscous,haze,paradox,pocket,dynamo,vindicta,wraith,seven,bebop,mcginnis,infernus
6426215,55:18,1,lady geist,warden,wraith,haze,bebop,grey talon,lash,seven,mcginnis,infernus,yamato,ivy
6426220,27:02,0,mo & krill,warden,dynamo,vindicta,seven,infernus,mcginnis,shiv,bebop,ivy,haze,abrams
6426221,35:23,1,lash,grey talon,shiv,lady geist,abrams,haze,wraith,seven,warden,bebop,infernus,mcginnis
6426224,39:47,1,infernus,vindicta,mcginnis,seven,viscous,lady geist,haze,lash,abrams,wraith,ivy,bebop
6426225,42:52,1,viscous,bebop,seven,yamato,wraith,vindicta,dynamo,infernus,grey talon,mo & krill,haze,paradox
6426228,14:38,1,mcginnis,paradox,wraith,lady geist,vindicta,warden,seven,pocket,abrams,infernus,haze,grey talon
6426229,26:57,1,wraith,infernus,seven,dynamo,mo & krill,shiv,grey talon,bebop,haze,mcginnis,yamato,warden
6426230,18:53,1,mo & krill,shiv,mcginnis,haze,grey talon,paradox,seven,kelvin,viscous,dynamo,ivy,bebop
6426231,28:02,0,mcginnis,abrams,grey talon,infernus,ivy,seven,bebop,yamato,lash,wraith,dynamo,mo & krill
6426232,28:25,1,vindicta,haze,paradox,seven,mcginnis,shiv,infernus,lady geist,bebop,warden,lash,dynamo
6426233,31:46,0,kelvin,vindicta,seven,wraith,bebop,pocket,abrams,mcginnis,ivy,warden,haze,yamato
6426234,26:11,0,haze,abrams,seven,bebop,mo & krill,mcginnis,infernus,grey talon,lash,warden,ivy,vindicta
6426235,35:40,0,warden,kelvin,lady geist,seven,haze,mo & krill,paradox,wraith,pocket,bebop,dynamo,grey talon
6426236,22:50,1,pocket,vindicta,dynamo,infernus,viscous,mcginnis,mo & krill,bebop,abrams,seven,ivy,wraith
6426237,39:58,1,paradox,bebop,seven,wraith,lash,pocket,vindicta,haze,abrams,grey talon,infernus,lady geist
6426238,35:48,1,vindicta,pocket,paradox,lash,infernus,shiv,seven,mo & krill,ivy,viscous,lady geist,kelvin
6426241,16:10,0,infernus,grey talon,warden,haze,bebop,lash,vindicta,seven,mcginnis,abrams,pocket,yamato
6426252,39:47,1,haze,wraith,ivy,warden,dynamo,grey talon,shiv,mcginnis,seven,infernus,bebop,kelvin
6426253,19:28,0,abrams,haze,mcginnis,warden,vindicta,dynamo,grey talon,lady geist,ivy,wraith,infernus,seven
6426254,44:34,0,shiv,haze,yamato,ivy,vindicta,seven,wraith,lash,lady geist,infernus,abrams,warden
6426255,45:01,1,wraith,dynamo,grey talon,abrams,infernus,vindicta,bebop,mcginnis,seven,shiv,haze,warden
6426257,22:24,0,shiv,grey talon,yamato,vindicta,infernus,seven,paradox,viscous,mcginnis,haze,pocket,dynamo
6426258,30:28,1,wraith,vindicta,seven,infernus,paradox,dynamo,kelvin,haze,yamato,abrams,warden,shiv
6426259,35:30,1,mcginnis,bebop,paradox,warden,wraith,lash,seven,mo & krill,kelvin,infernus,haze,dynamo
6426260,12:31,1,mcginnis,vindicta,seven,abrams,grey talon,lady geist,ivy,wraith,haze,dynamo,bebop,pocket
6426261,18:22,0,wraith,yamato,infernus,bebop,dynamo,ivy,seven,paradox,vindicta,haze,abrams,mcginnis
6426262,21:25,0,haze,wraith,kelvin,vindicta,infernus,lady geist,paradox,seven,yamato,dynamo,mo & krill,bebop
6426263,23:35,1,viscous,infernus,wraith,abrams,shiv,kelvin,mcginnis,pocket,vindicta,warden,seven,haze
6426264,24:42,0,pocket,paradox,lady geist,shiv,seven,lash,yamato,abrams,grey talon,haze,dynamo,wraith
6426269,29:54,0,bebop,infernus,shiv,mo & krill,wraith,seven,haze,yamato,grey talon,paradox,dynamo,vindicta
6426270,38:32,0,haze,mcginnis,vindicta,dynamo,grey talon,kelvin,infernus,lady geist,ivy,seven,bebop,abrams
6426271,27:29,0,seven,lady geist,kelvin,bebop,abrams,shiv,lash,viscous,vindicta,mcginnis,warden,yamato
6426272,36:48,1,lady geist,kelvin,paradox,vindicta,dynamo,bebop,wraith,ivy,mcginnis,infernus,yamato,seven
6426273,42:28,1,paradox,grey talon,haze,viscous,kelvin,abrams,wraith,vindicta,warden,seven,infernus,bebop
6426274,33:06,1,mo & krill,dynamo,haze,viscous,abrams,yamato,seven,mcginnis,wraith,warden,lady geist,infernus
6426279,39:18,0,yamato,infernus,kelvin,viscous,lash,seven,mo & krill,bebop,grey talon,ivy,vindicta,mcginnis
6426281,27:03,0,yamato,mcginnis,haze,pocket,wraith,dynamo,viscous,bebop,lash,infernus,grey talon,lady geist
6426282,32:27,1,haze,kelvin,wraith,bebop,lash,vindicta,seven,abrams,ivy,infernus,warden,viscous
6426283,37:30,1,seven,ivy,shiv,mcginnis,paradox,wraith,haze,dynamo,viscous,pocket,infernus,lady geist
6426284,50:44,0,mcginnis,yamato,shiv,wraith,grey talon,ivy,infernus,seven,vindicta,bebop,haze,mo & krill
6426285,39:05,1,paradox,shiv,wraith,ivy,pocket,infernus,lady geist,mo & krill,haze,kelvin,seven,yamato
6426287,7:47,0,warden,bebop,vindicta,seven,mo & krill,ivy,abrams,haze,viscous,yamato,kelvin,wraith
6426289,41:55,0,viscous,seven,grey talon,abrams,shiv,pocket,yamato,infernus,haze,mcginnis,kelvin,vindicta
6426295,29:57,0,seven,haze,mo & krill,kelvin,ivy,warden,yamato,pocket,wraith,grey talon,infernus,lady geist
6426298,22:03,1,yamato,mcginnis,abrams,haze,dynamo,vindicta,infernus,seven,pocket,wraith,lady geist,lash
6426299,38:32,1,lady geist,abrams,bebop,infernus,vindicta,warden,seven,mcginnis,haze,paradox,viscous,wraith
6426300,45:46,1,grey talon,lady geist,abrams,vindicta,paradox,ivy,shiv,dynamo,bebop,wraith,warden,seven
6426301,41:55,1,grey talon,wraith,abrams,vindicta,infernus,seven,yamato,haze,bebop,lady geist,lash,pocket
6426302,41:18,0,seven,haze,bebop,yamato,mcginnis,infernus,wraith,ivy,shiv,paradox,pocket,grey talon
6426303,30:39,1,infernus,shiv,abrams,dynamo,grey talon,lady geist,viscous,bebop,warden,ivy,haze,lash
6426304,38:14,1,infernus,vindicta,mcginnis,kelvin,wraith,viscous,abrams,grey talon,haze,seven,yamato,warden
6426305,33:37,0,vindicta,lash,lady geist,infernus,dynamo,viscous,mcginnis,seven,yamato,wraith,haze,grey talon
6426306,30:09,1,wraith,abrams,infernus,paradox,grey talon,yamato,dynamo,mo & krill,seven,ivy,vindicta,haze
6426307,35:59,0,lash,viscous,grey talon,bebop,wraith,haze,infernus,paradox,lady geist,seven,kelvin,vindicta
6426308,43:39,1,pocket,mcginnis,lash,paradox,seven,haze,wraith,bebop,dynamo,grey talon,infernus,mo & krill
6426309,24:31,0,infernus,bebop,viscous,seven,abrams,warden,ivy,yamato,haze,lash,dynamo,wraith
6426312,22:33,1,wraith,infernus,shiv,grey talon,paradox,haze,seven,vindicta,warden,dynamo,yamato,kelvin
6426313,30:39,0,shiv,warden,lash,seven,lady geist,grey talon,wraith,haze,vindicta,dynamo,bebop,mo & krill
6426314,39:46,1,seven,infernus,pocket,bebop,paradox,grey talon,mo & krill,shiv,wraith,lash,kelvin,vindicta
6426315,28:01,1,abrams,vindicta,wraith,lash,pocket,haze,viscous,warden,infernus,bebop,seven,mcginnis
6426316,25:59,1,paradox,lash,dynamo,abrams,vindicta,mo & krill,haze,kelvin,yamato,bebop,seven,wraith
6426317,30:40,1,abrams,seven,viscous,kelvin,lady geist,infernus,haze,bebop,mcginnis,warden,mo & krill,wraith
6426320,37:38,0,wraith,lash,yamato,abrams,seven,grey talon,infernus,bebop,lady geist,paradox,vindicta,shiv
6426321,42:31,1,vindicta,grey talon,viscous,lady geist,bebop,seven,lash,dynamo,abrams,infernus,haze,mcginnis
6426322,39:28,1,viscous,wraith,dynamo,infernus,warden,shiv,abrams,seven,bebop,mcginnis,haze,kelvin
6426323,14:22,0,shiv,yamato,haze,mcginnis,seven,lady geist,dynamo,grey talon,abrams,pocket,vindicta,wraith
6426324,23:32,1,abrams,lash,vindicta,warden,mo & krill,shiv,infernus,dynamo,wraith,haze,seven,bebop
6426326,27:40,1,warden,viscous,dynamo,lady geist,haze,paradox,seven,pocket,mcginnis,abrams,bebop,vindicta
6426329,28:32,1,warden,ivy,abrams,mo & krill,grey talon,kelvin,mcginnis,infernus,haze,seven,vindicta,shiv
6426330,37:50,0,haze,kelvin,infernus,vindicta,lady geist,yamato,viscous,bebop,mo & krill,seven,mcginnis,grey talon
6426331,28:17,0,ivy,shiv,pocket,kelvin,haze,seven,wraith,viscous,vindicta,abrams,bebop,infernus
6426332,29:02,1,vindicta,haze,wraith,kelvin,yamato,pocket,seven,mcginnis,warden,abrams,bebop,shiv
6426333,32:22,1,infernus,bebop,ivy,grey talon,vindicta,kelvin,seven,haze,wraith,paradox,pocket,warden
6426334,46:41,0,abrams,bebop,mcginnis,vindicta,ivy,haze,warden,lady geist,wraith,lash,paradox,dynamo
6426338,29:03,0,vindicta,haze,kelvin,grey talon,wraith,shiv,seven,pocket,infernus,viscous,paradox,mcginnis
6426339,28:07,1,vindicta,bebop,shiv,wraith,paradox,grey talon,haze,mo & krill,seven,abrams,dynamo,mcginnis
6426340,31:31,1,dynamo,shiv,infernus,vindicta,seven,bebop,haze,warden,viscous,mo & krill,kelvin,grey talon
6426341,28:27,0,wraith,ivy,seven,kelvin,pocket,shiv,paradox,grey talon,abrams,mcginnis,haze,vindicta
6426342,39:37,1,haze,kelvin,shiv,ivy,seven,grey talon,lady geist,mo & krill,abrams,mcginnis,wraith,paradox
6426344,15:51,1,mo & krill,viscous,yamato,infernus,dynamo,kelvin,shiv,pocket,paradox,haze,seven,bebop
6426345,28:54,1,warden,viscous,yamato,pocket,infernus,haze,shiv,paradox,bebop,abrams,kelvin,ivy
6426350,47:18,1,ivy,haze,infernus,yamato,pocket,dynamo,lash,viscous,lady geist,seven,shiv,mcginnis
6426351,32:03,0,seven,abrams,haze,infernus,bebop,viscous,vindicta,mcginnis,grey talon,dynamo,kelvin,paradox
6426352,23:36,1,ivy,paradox,mcginnis,haze,abrams,lady geist,pocket,seven,bebop,wraith,infernus,shiv
6426353,24:21,1,shiv,yamato,warden,seven,dynamo,pocket,haze,vindicta,grey talon,wraith,infernus,mcginnis
6426354,45:42,1,shiv,haze,bebop,mcginnis,mo & krill,lady geist,grey talon,yamato,infernus,abrams,wraith,seven
6426357,26:49,1,pocket,haze,warden,abrams,ivy,seven,mo & krill,lady geist,infernus,vindicta,yamato,dynamo
6426361,25:24,0,seven,infernus,wraith,bebop,abrams,warden,lady geist,haze,dynamo,vindicta,grey talon,ivy
6426362,32:34,0,haze,mo & krill,paradox,infernus,lady geist,mcginnis,grey talon,seven,viscous,bebop,kelvin,abrams
6426363,24:46,1,abrams,vindicta,seven,bebop,pocket,haze,paradox,dynamo,infernus,shiv,kelvin,warden
6426366,27:40,0,mcginnis,lash,infernus,viscous,haze,shiv,seven,mo & krill,vindicta,abrams,yamato,wraith
6426370,26:48,1,wraith,bebop,abrams,seven,vindicta,paradox,infernus,pocket,kelvin,haze,ivy,mcginnis
6426371,36:05,1,dynamo,haze,infernus,mcginnis,lady geist,seven,yamato,lash,paradox,warden,viscous,bebop
6426372,46:52,0,shiv,haze,lash,grey talon,infernus,mo & krill,bebop,mcginnis,vindicta,yamato,seven,viscous
6426373,18:39,0,abrams,seven,haze,warden,lash,lady geist,infernus,mo & krill,bebop,yamato,vindicta,dynamo
6426374,34:50,0,pocket,mcginnis,vindicta,viscous,haze,shiv,lash,wraith,kelvin,paradox,infernus,seven
6426375,32:17,0,mo & krill,seven,yamato,viscous,dynamo,kelvin,wraith,haze,pocket,grey talon,bebop,mcginnis
6426379,30:29,1,grey talon,bebop,viscous,warden,lady geist,vindicta,haze,wraith,seven,ivy,dynamo,lash
6426385,35:01,0,viscous,seven,yamato,grey talon,kelvin,mcginnis,infernus,mo & krill,wraith,lady geist,haze,pocket
6426386,40:51,0,infernus,wraith,mcginnis,haze,pocket,yamato,seven,mo & krill,grey talon,warden,viscous,vindicta
6426387,32:53,1,wraith,bebop,mcginnis,yamato,seven,haze,lash,shiv,warden,abrams,lady geist,infernus
6426390,19:28,0,abrams,seven,mcginnis,wraith,shiv,vindicta,haze,infernus,bebop,grey talon,warden,yamato
6426392,42:47,0,yamato,grey talon,haze,seven,shiv,mo & krill,bebop,pocket,wraith,kelvin,warden,lash
6426395,24:27,0,grey talon,kelvin,viscous,abrams,lash,mo & krill,wraith,bebop,mcginnis,dynamo,infernus,haze
6426396,31:30,1,shiv,pocket,wraith,yamato,dynamo,vindicta,seven,mcginnis,haze,kelvin,bebop,ivy
6426397,13:38,1,haze,seven,lady geist,kelvin,grey talon,mcginnis,infernus,vindicta,wraith,shiv,pocket,viscous
6426398,25:01,1,warden,pocket,wraith,lash,seven,grey talon,vindicta,kelvin,shiv,abrams,haze,mcginnis
6426399,27:16,0,warden,vindicta,ivy,wraith,viscous,abrams,haze,kelvin,seven,paradox,infernus,mcginnis
6426400,26:41,1,bebop,paradox,vindicta,seven,dynamo,haze,lady geist,yamato,mcginnis,ivy,wraith,shiv
6426401,28:23,1,infernus,vindicta,bebop,seven,lash,kelvin,warden,yamato,grey talon,dynamo,haze,ivy
6426403,12:46,0,lash,dynamo,lady geist,seven,infernus,mcginnis,shiv,pocket,vindicta,yamato,wraith,bebop
6426406,24:17,0,bebop,wraith,paradox,kelvin,warden,infernus,pocket,viscous,seven,dynamo,haze,vindicta
6426407,33:05,0,haze,kelvin,mo & krill,shiv,viscous,abrams,vindicta,pocket,lady geist,infernus,seven,mcginnis
6426408,36:14,1,pocket,mcginnis,bebop,vindicta,viscous,paradox,abrams,yamato,grey talon,infernus,kelvin,seven
6426411,31:15,1,lash,kelvin,mo & krill,abrams,haze,grey talon,yamato,seven,paradox,dynamo,mcginnis,bebop
6426413,22:25,1,kelvin,vindicta,infernus,wraith,yamato,pocket,grey talon,haze,shiv,mcginnis,seven,abrams
6426415,34:26,1,paradox,dynamo,lady geist,warden,bebop,kelvin,haze,viscous,wraith,abrams,vindicta,seven
6426416,27:43,0,seven,ivy,kelvin,bebop,pocket,mo & krill,lady geist,vindicta,wraith,viscous,paradox,mcginnis
6426418,25:13,0,grey talon,haze,abrams,infernus,mcginnis,shiv,seven,vindicta,dynamo,warden,yamato,bebop
6426422,19:11,1,infernus,viscous,bebop,lady geist,paradox,seven,lash,yamato,abrams,haze,wraith,grey talon
6426426,44:25,1,haze,bebop,wraith,vindicta,kelvin,warden,seven,mcginnis,grey talon,yamato,infernus,viscous
6426428,38:18,1,infernus,lady geist,grey talon,pocket,wraith,warden,seven,ivy,abrams,haze,viscous,paradox
6426429,33:10,1,lash,haze,paradox,bebop,grey talon,wraith,vindicta,shiv,pocket,infernus,seven,warden
6426433,41:06,1,lady geist,paradox,haze,grey talon,wraith,vindicta,warden,kelvin,pocket,abrams,dynamo,shiv
6426435,28:10,1,infernus,haze,vindicta,wraith,dynamo,abrams,lady geist,mo & krill,lash,yamato,kelvin,seven
6426439,41:38,0,haze,mo & krill,seven,paradox,grey talon,yamato,mcginnis,warden,ivy,infernus,abrams,pocket
6426440,25:58,0,paradox,shiv,seven,infernus,ivy,lady geist,vindicta,viscous,haze,abrams,grey talon,bebop
6426441,19:59,0,bebop,mcginnis,mo & krill,ivy,haze,infernus,warden,lash,vindicta,seven,paradox,dynamo
6426444,38:43,1,ivy,grey talon,wraith,viscous,seven,mcginnis,lady geist,abrams,haze,shiv,bebop,dynamo
6426445,30:39,1,haze,pocket,seven,shiv,viscous,wraith,infernus,lash,ivy,yamato,mo & krill,grey talon
6426450,30:10,1,wraith,vindicta,lady geist,infernus,haze,pocket,ivy,mcginnis,grey talon,kelvin,shiv,seven
6426451,35:25,1,yamato,shiv,vindicta,lash,paradox,lady geist,infernus,haze,grey talon,pocket,wraith,seven
6426452,17:31,0,kelvin,wraith,seven,pocket,abrams,paradox,lash,bebop,haze,grey talon,warden,infernus
6426456,27:03,1,haze,infernus,lash,grey talon,warden,seven,mcginnis,bebop,kelvin,paradox,vindicta,shiv
6426458,16:30,0,infernus,seven,lash,lady geist,vindicta,yamato,kelvin,dynamo,grey talon,haze,viscous,wraith
6426459,33:48,0,abrams,vindicta,seven,warden,infernus,paradox,wraith,haze,yamato,ivy,bebop,lady geist
6426460,36:02,1,dynamo,haze,mcginnis,wraith,grey talon,abrams,vindicta,bebop,mo & krill,infernus,seven,lash
6426462,34:48,1,grey talon,yamato,infernus,wraith,ivy,lash,seven,warden,mcginnis,bebop,shiv,vindicta
6426463,34:40,1,infernus,lady geist,haze,warden,seven,vindicta,mcginnis,dynamo,bebop,wraith,lash,kelvin
6426464,16:27,1,kelvin,abrams,dynamo,paradox,shiv,haze,grey talon,seven,vindicta,wraith,infernus,lady geist
6426465,31:37,1,seven,viscous,mcginnis,yamato,pocket,wraith,mo & krill,haze,vindicta,warden,grey talon,shiv
6426466,37:23,0,pocket,lash,kelvin,infernus,paradox,haze,grey talon,vindicta,mcginnis,seven,bebop,lady geist
6426467,41:20,1,lady geist,vindicta,haze,grey talon,yamato,paradox,infernus,abrams,seven,pocket,wraith,warden
6426474,29:22,0,vindicta,grey talon,mcginnis,bebop,kelvin,wraith,dynamo,abrams,mo & krill,warden,ivy,seven
6426484,33:43,0,pocket,grey talon,lash,haze,wraith,yamato,vindicta,infernus,lady geist,abrams,seven,paradox
6426486,19:45,0,grey talon,dynamo,vindicta,mcginnis,haze,kelvin,bebop,infernus,warden,abrams,lash,lady geist
6426490,29:01,1,wraith,infernus,haze,mo & krill,bebop,lady geist,seven,paradox,grey talon,dynamo,viscous,abrams
6426491,34:09,0,vindicta,lady geist,dynamo,wraith,haze,grey talon,viscous,seven,paradox,bebop,kelvin,mcginnis
6426492,41:04,0,infernus,lady geist,mcginnis,vindicta,seven,grey talon,lash,bebop,abrams,yamato,haze,wraith
6426493,26:39,1,seven,warden,vindicta,paradox,shiv,bebop,wraith,mo & krill,lash,haze,infernus,dynamo
6426494,37:44,0,seven,mcginnis,pocket,bebop,shiv,paradox,warden,wraith,haze,mo & krill,lady geist,grey talon
